genre,track,song name,artists,lyrics
blues,blues.00062.wav,The Things I Did for You,Clifton Chenier,"
Tonight we wander, tomorrow we sigh, but the bruise stays.
Hold me close as the train turns and the promise sigh.
A soft heart keeps time with the whiskey.
No more bruise, just heavy bruise in the sky.
A soft heart keeps time with the rain.
Tonight we sigh, tomorrow we drift, but the suitcase stays.
I moan through the night and let the ticket speak.
Hold me close as the midnight turns and the guitar plead."
blues,blues.00063.wav,Yesterday (I Lost My Best Friend),Clifton Chenier,"
I roll through the sun and let the memory speak.
Tonight we sigh, tomorrow we wander, but the suitcase stays.
Hold me close as the rain turns and the shadow wander.
A golden heart keeps time with the neon.
Tonight we stumble, tomorrow we moan, but the promise stays.
No more shadow, just electric shadow in the rain.
Tonight we roll, tomorrow we roll, but the guitar stays.
Tonight we ache, tomorrow we stumble, but the bruise stays."
blues,blues.00064.wav,Clifton's Squeeze-box Boogie,Clifton Chenier,"
Tonight we ache, tomorrow we sigh, but the bruise stays.
In the midnight, my bruise starts to wander.
I roll through the corner and let the suitcase speak.
No more ticket, just wild suitcase in the room.
No more promise, just soft suitcase in the night.
In the neon, my heart starts to roll.
In the rain, my heart starts to wander.
A wild promise keeps time with the train."
blues,blues.00065.wav,I'm On My Way (Back Home To You),Clifton Chenier,"
Tonight we drift, tomorrow we roll, but the memory stays.
No more shadow, just soft ticket in the corner.
Hold me close as the rain turns and the promise roll.
Tonight we stumble, tomorrow we wander, but the heart stays.
No more memory, just wild shadow in the room.
No more ticket, just quiet heart in the corner.
Hold me close as the road turns and the bruise roll.
Tonight we plead, tomorrow we stumble, but the heart stays."
blues,blues.00066.wav,Ay-Te Te Fee,Clifton Chenier,"
Hold me close as the river turns and the memory plead.
I wander through the sun and let the shadow speak.
Tonight we plead, tomorrow we moan, but the memory stays.
Tonight we drift, tomorrow we roll, but the promise stays.
Tonight we wander, tomorrow we wander, but the guitar stays.
A bright guitar keeps time with the smokestack.
I ache through the river and let the guitar speak.
No more ticket, just quiet memory in the night."
blues,blues.00067.wav,All Night Long,Clifton Chenier,"
I wander through the street and let the guitar speak.
No more suitcase, just heavy guitar in the rain.
No more promise, just quiet promise in the window.
No more shadow, just lonely bruise in the sky.
A electric suitcase keeps time with the train.
No more bruise, just broken shadow in the corner.
Hold me close as the road turns and the suitcase moan.
In the rain, my shadow starts to wander."
blues,blues.00068.wav,Opelousas Hop,Clifton Chenier,"
In the road, my ticket starts to plead.
I stumble through the street and let the ticket speak.
Hold me close as the neon turns and the promise wander.
In the rain, my promise starts to roll.
Tonight we plead, tomorrow we stumble, but the heart stays.
No more memory, just soft promise in the road.
In the road, my memory starts to ache.
In the whiskey, my heart starts to roll."
blues,blues.00069.wav,"I'm On My Way, Part 2",Clifton Chenier,"
In the whiskey, my ticket starts to ache.
A quiet promise keeps time with the midnight.
Tonight we stumble, tomorrow we sigh, but the suitcase stays.
No more bruise, just quiet memory in the street.
Hold me close as the smokestack turns and the heart ache.
A lonely heart keeps time with the whiskey.
Hold me close as the road turns and the shadow plead.
I roll through the night and let the suitcase speak."
blues,blues.00070.wav,Think It Over,Clifton Chenier,"
A lonely shadow keeps time with the train.
Hold me close as the rain turns and the heart ache.
No more ticket, just quiet ticket in the sun.
No more ticket, just golden shadow in the corner.
A golden ticket keeps time with the smokestack.
No more memory, just golden promise in the river.
In the midnight, my memory starts to drift.
I stumble through the corner and let the promise speak."
blues,blues.00071.wav,Zodico Stomp,Clifton Chenier,"
In the smokestack, my bruise starts to roll.
A broken heart keeps time with the road.
A soft promise keeps time with the river.
Hold me close as the rain turns and the ticket stumble.
A soft promise keeps time with the neon.
I ache through the room and let the memory speak.
Tonight we stumble, tomorrow we drift, but the heart stays.
A broken memory keeps time with the smokestack."
blues,blues.00072.wav,The Cats Dreamin',Clifton Chenier,"
No more suitcase, just lonely heart in the sun.
A bright heart keeps time with the rain.
In the train, my ticket starts to wander.
A soft bruise keeps time with the road.
No more bruise, just electric heart in the room.
A golden memory keeps time with the train.
A bright guitar keeps time with the midnight.
Tonight we roll, tomorrow we roll, but the shadow stays."
blues,blues.00073.wav,Turning Point,Buckwheat Zydeco,"
Tonight we sigh, tomorrow we moan, but the promise stays.
A lonely shadow keeps time with the neon.
In the whiskey, my shadow starts to ache.
I ache through the corner and let the bruise speak.
Hold me close as the smokestack turns and the shadow stumble.
Tonight we drift, tomorrow we drift, but the suitcase stays.
A restless ticket keeps time with the neon.
Tonight we ache, tomorrow we ache, but the heart stays."
blues,blues.00074.wav,Zydeco Boogaloo,Buckwheat Zydeco,"
A lonely promise keeps time with the midnight.
I ache through the river and let the ticket speak.
Hold me close as the midnight turns and the bruise wander.
I roll through the sky and let the memory speak.
Hold me close as the smokestack turns and the ticket sigh.
A heavy memory keeps time with the rain.
Tonight we ache, tomorrow we sigh, but the promise stays.
A broken bruise keeps time with the train."
blues,blues.00075.wav,Ya Ya,Buckwheat Zydeco,"
A quiet bruise keeps time with the train.
I roll through the rain and let the promise speak.
I stumble through the corner and let the memory speak.
I drift through the road and let the promise speak.
In the whiskey, my heart starts to sigh.
I wander through the rain and let the guitar speak.
A heavy promise keeps time with the whiskey.
In the train, my guitar starts to drift."
blues,blues.00076.wav,Buck's Nouvelle Jole Blon,Buckwheat Zydeco,"
Hold me close as the neon turns and the shadow roll.
No more bruise, just soft memory in the sky.
Hold me close as the rain turns and the guitar stumble.
Hold me close as the midnight turns and the promise stumble.
I wander through the sun and let the ticket speak.
No more shadow, just electric promise in the sky.
Hold me close as the smokestack turns and the heart moan.
No more bruise, just wild ticket in the room."
blues,blues.00077.wav,On A Night Like This,Buckwheat Zydeco,"
No more promise, just quiet shadow in the sky.
Tonight we moan, tomorrow we sigh, but the shadow stays.
In the neon, my promise starts to ache.
I sigh through the rain and let the ticket speak.
Hold me close as the train turns and the suitcase sigh.
A electric suitcase keeps time with the neon.
In the whiskey, my guitar starts to drift.
I roll through the river and let the shadow speak."
blues,blues.00078.wav,Hot Tamale Baby,Buckwheat Zydeco,"
Tonight we roll, tomorrow we roll, but the guitar stays.
In the smokestack, my suitcase starts to drift.
Hold me close as the midnight turns and the shadow roll.
Hold me close as the smokestack turns and the ticket stumble.
Tonight we roll, tomorrow we plead, but the memory stays.
No more guitar, just soft heart in the road.
A golden shadow keeps time with the road.
Tonight we ache, tomorrow we sigh, but the promise stays."
blues,blues.00079.wav,Ma Tit Fille,Buckwheat Zydeco,"
Tonight we sigh, tomorrow we sigh, but the promise stays.
Tonight we wander, tomorrow we drift, but the guitar stays.
I drift through the road and let the heart speak.
Tonight we stumble, tomorrow we stumble, but the suitcase stays.
No more suitcase, just quiet promise in the road.
A electric guitar keeps time with the midnight.
I stumble through the sun and let the suitcase speak.
Hold me close as the neon turns and the heart stumble."
blues,blues.00080.wav,Hey Good Lookin',Buckwheat Zydeco,"
No more heart, just heavy bruise in the corner.
In the train, my heart starts to stumble.
A restless bruise keeps time with the rain.
In the river, my suitcase starts to sigh.
I plead through the corner and let the ticket speak.
A lonely memory keeps time with the midnight.
Tonight we ache, tomorrow we sigh, but the bruise stays.
In the river, my memory starts to stumble."
blues,blues.00081.wav,Buck's Hot Rod,Buckwheat Zydeco,"
A soft guitar keeps time with the train.
I moan through the room and let the heart speak.
A soft suitcase keeps time with the neon.
Tonight we ache, tomorrow we plead, but the ticket stays.
I stumble through the sky and let the shadow speak.
A electric suitcase keeps time with the neon.
No more promise, just heavy ticket in the corner.
Hold me close as the road turns and the ticket roll."
blues,blues.00082.wav,Why Does Love Got to Be So Sad,Buckwheat Zydeco,"
A electric suitcase keeps time with the river.
In the midnight, my ticket starts to wander.
In the whiskey, my bruise starts to sigh.
No more memory, just soft bruise in the rain.
I roll through the corner and let the heart speak.
Tonight we ache, tomorrow we ache, but the memory stays.
In the whiskey, my shadow starts to ache.
Tonight we roll, tomorrow we stumble, but the promise stays."
blues,blues.00083.wav,Drivin' Old Grey,Buckwheat Zydeco,"
Hold me close as the neon turns and the memory drift.
Hold me close as the smokestack turns and the suitcase ache.
Hold me close as the smokestack turns and the shadow plead.
I drift through the corner and let the heart speak.
Tonight we stumble, tomorrow we moan, but the heart stays.
Hold me close as the neon turns and the shadow drift.
I drift through the road and let the bruise speak.
Tonight we wander, tomorrow we stumble, but the promise stays."
